,frequency_mhz
34113,119.925
34113,120.85
34113,122.45
34113,123.0
34117,124.25
34117,122.8
34118,124.05
34118,118.025
34118,124.05
34118,125.5
34118,122.8
34125,125.5
34125,126.325
34125,119.25
34125,115.6
34125,122.975
34126,135.075
34126,132.6
34126,122.5
34126,122.8
34127,125.55
34127,126.2
34127,120.0
34127,121.8
34127,119.0
34127,122.2
34127,122.6
34129,118.675
34129,122.9
34131,125.4
34131,124.25
34131,123.0
34132,132.3
34132,118.375
34132,121.65
34132,122.725
34132,116.7
34133,134.8
34133,122.8
34134,120.4
34134,127.35
34134,118.4
34134,121.7
34134,41.3
34134,38.7
34134,41.3
34134,38.5
34135,135.525
34135,133.4
34135,122.6
34135,123.0
34136,125.3
34136,118.325
34136,123.0
34137,121.125
34137,122.9
34137,122.475
34139,119.9
34139,122.8
34140,109.0
34140,125.5
34140,122.9
34140,109.0
34142,120.35
34142,122.8
34143,120.05
34143,122.725
34144,132.85
34144,119.475
34144,122.725
34145,135.525
34145,127.6
34145,122.3
34145,122.8
34146,119.275
34146,128.05
34146,122.6
34146,122.8
34147,119.9
34147,122.8
34149,132.2
34149,122.7
34150,128.6
34150,122.9
34151,120.0
34151,122.975
34152,135.75
34152,122.7
34154,127.35
34154,122.4
34154,122.7
34155,125.2
34155,118.975
34155,122.7
34158,119.525
34158,133.65
34158,122.8
34159,125.35
34159,122.725
34160,118.6
34160,126.57
34160,123.0
34161,135.45
34161,119.425
34161,122.35
34161,123.0
34164,126.85
34164,118.925
34164,118.55
34164,123.0
34165,119.35
34165,118.525
34165,122.5
34165,122.8
34168,124.15
34168,133.875
34168,122.7
34169,126.35
34169,121.425
34169,125.7
34169,122.7
34170,118.8
34170,120.0
34170,122.8
34171,124.4
34171,122.5
34171,122.8
34174,124.25
34174,122.8
34175,124.6
34175,125.525
34175,122.8
34176,135.8
34176,122.7
34178,125.55
34178,119.975
34178,123.0
34179,122.8
34182,122.8
34183,120.95
34183,118.675
34183,112.6
34183,122.8
34186,122.8
34187,118.1
34187,118.225
34187,122.8
34189,135.775
34189,126.75
34189,122.8
34191,119.275
34191,123.5
34191,122.3
34191,123.05
34192,125.3
34192,118.025
34192,122.7
34193,120.6
34193,122.8
34194,134.45
34194,118.525
34194,124.0
34194,122.8
34195,123.85
34195,119.65
34195,118.1
34195,121.6
34195,118.1
34195,122.95
34196,132.85
34196,112.9
34196,122.8
34198,125.0
34198,115.7
34198,118.95
34198,115.7
34198,123.0
34200,118.025
34200,128.5
34200,112.1
34200,122.8
34202,121.225
34202,121.825
34202,123.8
34202,123.0
34203,114.2
34203,122.8
34207,125.6
34207,118.0
34207,122.8
34208,35.9
34208,118.05
34208,122.8
34209,121.025
34209,132.7
34209,123.0
34210,119.0
34210,124.175
34210,118.45
34210,122.8
34211,118.375
34211,119.85
34211,122.8
34212,135.2
34212,122.8
34214,118.8
34214,122.8
34216,123.675
34216,119.125
34216,123.0
34217,126.975
34217,132.275
34217,134.0
34217,124.1
34217,121.8
34217,124.1
34217,123.05
34218,120.075
34218,119.075
34218,122.55
34218,122.8
34219,119.1
34219,124.65
34219,122.8
34220,123.875
34220,125.85
34220,122.8
34221,120.07
34221,118.575
34221,124.15
34221,123.0
34222,134.65
34222,122.9
34223,121.125
34223,124.35
34223,123.0
34224,122.9
34225,122.8
34226,122.9
34227,122.9
34228,123.9
34228,122.8
34229,124.95
34229,123.0
34230,123.925
34230,122.8
34231,118.15
34231,120.075
34231,122.8
34232,123.0
34233,126.4
34233,120.375
34233,123.0
34234,122.8
34235,122.8
34236,122.8
34237,120.625
34237,133.65
34237,122.8
34238,122.9
34239,122.9
34240,124.175
34240,122.8
34241,122.9
34242,135.875
34242,122.9
34243,128.45
34243,132.725
34243,123.05
34244,119.075
34244,122.8
34245,135.3
34245,122.8
34246,135.875
34246,122.9
34247,120.4
34247,118.475
34247,122.8
34248,120.07
34248,124.15
34248,122.3
34248,122.8
34249,128.325
34249,133.5
34249,122.8
34250,122.9
34251,122.9
34252,127.75
34252,122.9
34253,122.9
34254,122.9
34255,135.6
34255,126.25
34255,122.8
34256,134.65
34256,122.8
34257,134.65
34257,122.8
34258,128.45
34258,118.325
34258,122.8
34259,120.4
34259,122.9
34260,122.9
34261,122.9
34263,122.9
34264,120.075
34264,122.8
34265,122.9
34266,122.8
34267,119.85
34267,119.85
34267,123.0
34268,126.85
34268,122.8
34269,122.9
34270,128.475
34270,122.8
34271,126.9
34271,122.8
34272,122.9
34273,135.6
34273,122.9
34274,134.65
34274,122.9
34276,128.475
34276,122.7
34277,122.9
34278,119.35
34278,120.675
34278,123.0
34279,122.9
34280,122.8
34281,120.4
34281,122.8
34283,119.6
34283,123.0
34284,119.45
34284,134.725
34284,122.8
34286,133.75
34286,133.525
34286,114.0
34286,123.0
34287,135.25
34287,122.8
34288,135.25
34288,122.8
34289,119.825
34289,133.65
34289,111.2
34289,122.8
34292,111.4
34292,111.4
34292,122.8
34293,123.9
34293,119.125
34293,125.9
34293,122.8
34295,118.4
34295,128.45
34295,133.975
34295,123.075
34296,120.025
34296,112.9
34296,122.7
34299,118.275
34299,134.6
34299,122.7
34307,123.85
34307,122.8
34308,135.5
34308,122.8
34310,124.6
34310,118.125
34310,121.8
34310,122.7
34311,126.95
34311,122.8
34313,125.6
34313,120.0
34313,121.725
34313,123.0
34314,132.05
34314,122.8
34317,119.025
34317,124.4
34317,122.8
34318,127.8
34318,134.125
34318,122.8
34320,134.0
34320,122.8
34323,119.2
34323,119.325
34323,122.8
34324,124.6
34324,122.8
34325,118.025
34325,126.1
34325,122.8
34329,121.575
34329,124.4
34329,122.55
34329,123.0
34331,126.05
34331,118.175
34331,122.8
34332,118.55
34332,134.8
34332,122.7
34335,132.75
34335,119.275
34335,123.85
34335,116.1
34335,122.725
34337,119.925
34337,134.6
34337,122.8
34338,119.525
34338,118.925
34338,108.8
34338,122.8
34340,118.85
34340,118.375
34340,119.4
34340,126.5
34340,122.8
34341,124.175
34341,122.3
34341,122.8
34343,127.45
34343,118.675
34343,125.925
34343,122.8
34344,132.5
34344,123.0
34347,133.65
34347,127.6
34347,123.9
34347,127.6
34350,126.5
34350,124.475
34350,121.6
34350,120.7
34350,121.6
34350,120.7
34350,122.95
34352,132.9
34352,117.6
34352,122.8
34353,126.45
34353,122.9
34355,120.9
34355,128.325
34355,120.9
34355,122.8
34356,124.6
34356,119.075
34356,122.8
34357,35.3
34357,127.75
34357,122.8
34358,124.15
34358,119.875
34358,122.7
34358,113.4
34359,125.1
34359,122.9
34363,123.875
34363,132.9
34363,122.7
34365,118.575
34365,135.375
34365,122.8
34366,135.025
34366,132.2
34366,122.5
34366,122.8
34367,135.8
34367,123.05
34368,110.8
34368,135.0
34368,110.8
34368,122.725
34369,132.05
34369,122.9
34370,119.75
34370,120.075
34370,120.8
34370,122.8
34373,122.9
34373,122.65
34374,120.1
34374,118.25
34374,125.4
34374,123.0
34375,135.025
34375,112.1
34375,122.8
34377,119.6
34377,120.925
34377,122.8
34380,135.225
34380,123.6
34380,120.25
34380,123.6
34380,122.8
34383,118.05
34383,125.75
34383,122.15
34383,122.8
34384,123.9
34384,125.425
34384,122.8
34385,127.8
34385,134.925
34385,120.65
34385,123.05
34386,111.0
34386,127.1
34386,122.35
34386,122.8
34387,135.3
34387,122.9
34391,133.8
34391,122.8
34393,125.4
34393,122.8
34394,119.5
34394,109.6
34394,109.6
34394,122.8
34395,124.2
34395,119.975
34395,126.8
34395,122.8
34396,123.9
34396,118.475
34396,123.0
34397,120.075
34397,122.7
34398,122.9
34399,124.95
34399,122.9
34400,126.5
34400,122.8
34401,125.25
34401,122.9
34404,126.45
34404,110.6
34404,122.6
34404,123.0
34405,132.8
34405,126.725
34405,122.8
34407,109.6
34407,126.1
34407,122.25
34407,122.8
34408,118.725
34408,132.75
34408,123.0
34409,120.4
34409,122.7
34410,121.25
34410,135.6
34410,122.7
34411,128.475
34411,122.9
34412,126.3
34412,120.275
34412,125.3
34412,122.7
34413,125.5
34413,119.025
34413,122.15
34413,122.8
34415,119.325
34415,135.6
34415,123.05
34416,119.025
34416,135.6
34416,122.15
34416,122.8
34417,124.725
34417,128.275
34417,122.8
34418,127.15
34418,124.175
34418,119.25
34418,122.7
34419,124.35
34419,126.25
34419,125.6
34419,113.2
34419,122.7
34421,132.3
34421,122.9
34424,128.625
34424,125.85
34424,122.8
34425,135.875
34425,134.025
34425,122.1
34425,122.8
34426,124.1
34426,135.375
34426,125.65
34426,122.8
34427,118.525
34427,133.95
34427,122.8
34428,124.175
34428,125.15
34428,122.7
34429,120.2
34429,119.275
34429,122.8
34437,132.75
34437,134.025
34437,121.6
34437,122.8
34444,132.85
34444,109.4
34444,109.4
34444,122.7
34445,118.95
34445,125.75
34445,122.7
34446,124.35
34446,118.45
34446,124.85
34446,122.7
34447,120.2
34447,111.0
34447,111.0
34447,122.8
34450,123.0
34452,118.2
34452,119.775
34452,124.25
34452,122.7
34454,118.55
34454,116.8
34454,123.0
34455,111.6
34455,125.5
34455,122.45
34455,122.8
34456,128.375
34456,122.15
34456,122.8
34457,135.625
34457,135.7
34457,122.8
34458,124.25
34458,122.8
34459,113.8
34459,127.7
34459,113.8
34459,123.0
34460,133.75
34460,126.25
34460,134.65
34460,121.4
34460,121.8
34460,114.5
34460,121.4
34460,122.95
34461,119.675
34461,125.3
34461,125.3
34461,128.4
34461,121.7
34461,110.4
34461,128.4
34461,122.95
34462,128.7
34462,128.3
34462,120.5
34462,121.7
34462,112.5
34462,120.5
34462,122.95
34464,124.35
34464,121.125
34464,123.0
34465,135.075
34465,127.0
34465,122.2
34465,122.725
34466,118.525
34466,127.1
34466,122.9
34467,118.85
34467,120.025
34467,119.4
34467,126.5
34467,123.0
34468,120.075
34468,122.8
34470,134.05
34470,119.275
34470,122.8
34472,124.35
34472,126.9
34472,123.725
34472,119.2
34472,119.6
34472,118.22
34472,122.2
34472,119.2
34472,122.95
34473,124.375
34473,120.575
34473,122.9
34477,123.8
34477,122.1
34477,122.8
34478,125.45
34478,36.2
34478,122.9
34479,41.5
34479,123.05
34480,121.05
34480,108.6
34480,120.0
34480,122.7
34481,126.125
34481,118.6
34481,124.3
34481,132.225
34481,126.125
34481,117.8
34481,122.8
34482,127.95
34482,122.8
34483,124.15
34483,113.4
34483,122.8
34484,126.3
34484,122.8
34485,124.15
34485,121.725
34486,122.9
34487,118.275
34487,133.25
34487,112.6
34487,122.8
34488,122.9
34488,123.6
34489,118.6
34489,123.0
34490,126.72
34490,123.0
34491,132.75
34491,122.8
34492,119.45
34492,122.1
34492,122.8
34493,118.2
34493,112.9
34493,122.975
34494,126.85
34494,118.55
34494,122.8
34495,132.8
34495,112.9
34495,122.8
34496,120.05
34496,123.0
34497,123.0
34498,124.35
34498,125.6
34498,113.2
34498,123.05
34499,122.9
34500,122.9
34501,119.575
34501,133.25
34501,112.6
34501,122.8
34502,124.1
34502,115.0
34502,122.8
34503,132.75
34503,122.8
34504,126.45
34504,127.05
34504,122.8
34505,124.15
34505,113.4
34505,122.8
34506,118.25
34506,119.175
34506,110.4
34506,122.8
34507,134.25
34507,115.2
34507,122.7
34508,132.75
34508,122.8
34509,124.15
34509,122.45
34509,123.0
34510,132.75
34510,122.8
34511,124.1
34511,122.8
34512,134.8
34512,122.8
34513,122.8
34518,120.15
34518,120.15
34521,123.8
34521,123.8
34521,135.4
34523,25.432
34524,119.6
34526,28.2
34526,37.2
34526,121.4
34530,36.11
34532,125.4
34532,119.65
34541,119.35
34541,26.26
34541,126.45
34541,26.26
34541,34.46
34541,126.45
34543,27.64
34543,34.02
34543,118.475
34551,119.9
34551,25.432
34551,23.905
34551,34.46
34551,119.35
34553,118.2
34553,123.0
34553,127.7
34553,569.2
34553,122.6
34557,34.52
34560,118.2
34560,134.15
34562,132.5
34562,118.275
34562,122.8
34563,35.88
34564,125.15
34564,27.62
34564,28.557
34564,31.88
34564,120.65
34566,127.55
34566,126.85
34571,120.85
34571,26.86
34571,119.55
34571,126.75
34572,120.05
34572,126.2
34576,119.175
34576,125.55
34576,122.8
34578,133.85
34581,118.05
34581,122.7
34582,122.9
34589,126.3
34589,122.8
34590,122.8
34591,132.2
34591,122.8
34592,122.8
34593,122.9
34594,122.8
34595,122.9
34595,122.3
34596,122.8
34597,124.65
34597,126.85
34597,122.975
34598,122.9
34599,122.4
34599,122.6
34599,122.8
34600,125.1
34600,122.8
34601,132.2
34601,122.8
34602,122.7
34603,122.9
34604,132.2
34604,109.8
34604,122.7
34605,126.6
34605,122.8
34606,122.9
34607,122.8
34608,122.4
34608,122.7
34609,132.2
34609,122.9
34611,122.7
34612,118.075
34612,122.9
34613,122.4
34613,122.8
34614,122.9
34614,122.8
34615,122.8
34616,127.8
34616,122.8
34617,123.05
34618,122.9
34619,127.8
34619,122.7
34620,125.1
34620,121.125
34620,122.8
34621,122.9
34622,122.9
34622,122.6
34623,122.9
34624,125.25
34624,119.9
34624,122.725
34625,122.4
34625,122.8
34628,127.15
34628,122.7
34629,118.675
34629,123.0
34630,124.6
34630,115.2
34630,123.05
34631,118.6
34631,128.125
34631,113.7
34631,123.0
34632,135.625
34632,134.8
34632,123.0
34633,119.5
34633,122.8
34634,120.175
34634,135.5
34634,122.7
34635,124.6
34635,119.275
34635,121.7
34635,123.0
34636,119.925
34636,119.4
34636,122.8
34637,125.6
34637,123.0
34638,121.2
34638,118.125
34638,111.2
34638,122.7
34639,118.325
34639,132.5
34639,122.8
34640,121.2
34640,119.925
34640,122.9
34640,121.2
34643,134.7
34643,119.025
34643,125.4
34643,134.7
34643,122.7
34644,121.275
34644,132.7
34644,122.8
34647,127.2
34647,122.9
34648,118.525
34648,135.25
34648,122.4
34648,122.8
34649,119.025
34649,133.25
34649,112.6
34649,122.8
34651,132.5
34651,122.8
34652,118.575
34652,128.4
34652,122.8
34653,118.9
34653,119.35
34653,126.0
34653,121.6
34653,122.15
34653,126.0
34653,122.95
34654,127.3
34654,127.8
34654,115.3
34654,123.0
34656,118.2
34656,134.15
34656,122.8
34657,121.05
34657,113.5
34657,120.0
34657,113.5
34657,123.0
34658,119.85
34658,118.225
34658,123.0
34659,118.475
34659,122.8
34660,120.45
34660,124.85
34660,126.15
34660,122.7
34660,122.2
34661,119.6
34661,120.575
34661,123.0
34663,124.5
34663,122.8
34664,124.325
34664,122.8
34666,125.45
34666,122.9
34670,120.07
34670,119.925
34670,119.925
34670,121.2
34670,124.15
34670,121.2
34670,125.275
34670,125.275
34671,119.275
34671,127.7
34671,116.6
34671,123.0
34672,118.9
34672,119.675
34672,122.8
34675,132.85
34675,118.075
34675,122.8
34676,118.325
34676,126.1
34676,122.2
34676,122.8
34677,125.8
34677,118.475
34677,118.475
34677,119.075
34677,121.625
34677,122.4
34677,119.075
34677,123.05
34678,111.4
34678,128.6
34678,122.15
34678,122.8
34679,121.125
34679,128.0
34679,122.45
34679,122.8
34680,124.325
34680,116.8
34680,122.8
34681,135.275
34681,128.05
34681,122.3
34681,122.8
34684,124.825
34684,119.775
34684,122.9
34685,133.5
34685,122.8
34686,134.3
34686,119.675
34686,134.3
34686,115.7
34686,123.0
34687,118.625
34687,118.15
34687,122.8
34689,128.7
34689,135.075
34689,123.0
34690,119.6
34690,133.975
34690,121.725
34690,122.8
34691,124.35
34691,125.6
34691,123.075
34693,133.95
34693,122.8
34695,118.325
34695,120.9
34695,122.8
34698,135.675
34698,123.75
34698,122.8
34700,121.3
34700,118.975
34700,122.8
34702,119.5
34702,121.6
34702,123.07
34703,119.4
34703,127.25
34703,128.45
34703,118.7
34703,121.4
34703,122.1
34703,122.2
34703,118.7
34703,122.95
34704,135.425
34704,128.25
34704,118.2
34705,132.85
34705,119.775
34705,122.7
34706,116.1
34706,118.525
34706,123.0
34709,135.75
34709,122.9
34710,110.6
34710,132.05
34710,110.6
34710,122.8
34713,120.45
34713,119.55
34713,118.0
34713,121.6
34713,122.15
34713,118.0
34713,122.95
34714,125.4
34714,121.425
34714,122.8
34716,119.275
34716,127.1
34716,122.8
34717,120.625
34717,124.775
34717,122.25
34717,122.7
34718,126.775
34718,133.3
34718,122.8
34719,119.8
34719,128.325
34719,132.35
34719,122.25
34719,122.7
34722,127.725
34722,122.8
34723,128.35
34723,122.8
34724,124.0
34724,118.325
34724,122.7
34725,120.8
34725,120.525
34725,122.7
34726,127.95
34726,119.025
34726,122.8
34727,124.075
34727,132.975
34727,135.1
34727,118.475
34727,121.65
34727,118.475
34727,122.7
34728,121.0
34728,122.8
34729,132.05
34729,115.6
34729,122.8
34731,123.9
34731,119.775
34731,122.8
34733,118.05
34733,121.3
34733,124.325
34733,122.7
34734,125.75
34734,122.8
34736,127.5
34736,118.875
34736,127.5
34736,123.0
34827,122.9
34828,122.8
34829,122.4
34829,122.8
34830,125.4
34830,123.075
34831,122.9
34832,125.4
34832,122.3
34832,122.8
34833,118.675
34833,122.6
34833,122.8
34834,123.7
34834,122.9
34835,128.15
34835,122.725
34836,122.9
34837,122.9
34838,134.45
34838,115.8
34838,122.8
34839,122.3
34839,122.7
34843,119.325
34843,122.3
34843,122.8
34844,33.82
34844,121.3
34844,135.275
34844,118.6
34844,121.3
34844,125.0
34844,118.6
34844,122.95
34848,133.65
34848,125.875
34848,122.05
34848,122.8
34850,126.575
34850,122.8
34852,120.65
34852,120.025
34852,123.0
34854,126.35
34854,118.775
34854,109.2
34854,122.8
34855,124.4
34855,118.625
34855,122.8
34856,133.95
34856,119.925
34856,122.25
34856,122.8
34861,123.9
34861,118.875
34861,122.8
34862,124.3
34862,121.175
34862,123.0
34863,118.175
34863,135.875
34863,111.8
34863,122.8
34864,120.35
34864,122.9
34865,118.05
34865,126.55
34865,125.7
34865,122.7
34868,126.8
34868,135.675
34868,127.05
34868,122.025
34868,122.975
34870,120.075
34870,122.8
34873,125.5
34873,121.425
34873,112.4
34873,122.8
34875,119.125
34875,132.5
34875,122.8
34876,127.4
34876,122.9
34877,124.6
34877,122.35
34877,122.8
34879,119.6
34879,118.375
34879,123.05
34880,118.375
34880,127.95
34880,122.4
34880,122.8
34881,118.825
34881,134.65
34881,123.0
34887,119.5
34887,118.525
34887,119.2
34887,122.8
34888,125.5
34888,120.45
34888,122.8
34891,124.75
34891,122.9
34892,125.3
34892,122.8
34894,110.6
34894,110.6
34894,123.0
34895,133.65
34895,122.9
34896,118.275
34896,128.15
34896,122.8
34899,127.2
34899,126.675
34899,122.8
34900,126.35
34900,122.65
34900,122.7
34902,123.8
34902,123.05
34904,132.15
34904,122.8
34906,128.4
34906,125.175
34906,122.8
34907,119.7
34907,120.55
34907,125.4
34907,121.9
34907,125.4
34907,122.95
34908,128.5
34908,122.8
34909,120.1
34909,122.7
34910,135.5
34910,122.8
34914,119.025
34914,121.05
34914,122.2
34914,123.0
34915,124.25
34915,114.3
34915,122.8
34917,119.675
34917,124.55
34917,122.8
34919,125.5
34919,124.4
34919,118.2
34919,125.0
34919,118.2
34919,122.95
34921,124.225
34921,120.075
34921,123.0
34922,134.0
34922,122.8
34924,118.6
34924,125.65
34924,123.05
34925,119.275
34925,122.3
34925,122.7
34926,118.725
34926,127.85
34926,122.7
34927,118.175
34927,132.9
34927,122.35
34927,123.0
34928,132.05
34928,119.825
34928,115.6
34928,123.0
34929,135.525
34929,122.8
34931,121.0
34931,135.175
34931,121.725
34931,118.575
34931,121.725
34931,118.575
34931,122.8
34932,132.05
34932,118.375
34932,122.8
34936,125.45
34936,124.175
34936,123.0
34937,120.0
34937,120.55
34937,122.8
34938,135.2
34938,122.8
34939,122.9
34941,125.5
34941,118.175
34941,119.0
34941,125.5
34941,122.8
34942,127.525
34942,134.8
34942,122.9
34942,122.5
34944,125.0
34944,135.375
34944,128.6
34944,122.05
34944,122.7
34945,126.0
34945,127.375
34945,121.7
34945,122.3
34945,122.7
34947,135.25
34947,118.025
34947,122.7
34948,122.7
34950,118.025
34950,128.6
34950,122.25
34950,122.8
34951,134.7
34951,133.325
34951,134.7
34951,122.7
34952,135.25
34952,122.8
34955,124.3
34955,134.575
34955,122.5
34955,122.8
34956,118.775
34956,128.6
34956,122.15
34956,123.0
34957,118.725
34957,122.8
34958,120.5
34958,134.625
34958,109.2
34958,122.8
34959,126.85
34959,119.425
34959,118.55
34959,122.7
34961,135.425
34961,133.9
34961,122.2
34961,122.8
34964,133.95
34964,122.5
34964,122.7
34965,118.2
34965,119.025
34965,120.65
34965,122.8
34967,125.85
34967,118.125
34967,123.0
34967,123.0
34968,127.4
34968,115.5
34968,122.8
34969,118.9
34969,118.375
34969,122.72
34970,118.675
34970,128.1
34970,122.8
34972,119.2
34972,119.675
34972,121.7
34972,122.55
34972,123.0
34974,120.45
34974,128.725
34974,126.9
34974,121.7
34974,122.4
34974,126.9
34974,122.95
34975,118.525
34975,118.05
34975,122.9
34976,122.8
34977,135.2
34977,135.525
34977,126.125
34977,122.8
34981,119.6
34981,123.825
34981,122.7
34983,120.05
34983,122.9
34984,118.2
34984,135.625
34984,127.75
34984,123.0
34985,118.475
34985,122.8
34987,118.175
34987,126.95
34987,122.8
34988,128.425
34988,122.9
34988,108.8
36049,123.0
36050,122.9
36051,120.15
36051,117.7
36051,120.15
36051,123.075
36054,120.9
36054,122.9
36055,118.325
36055,122.9
36056,125.2
36056,126.35
36056,118.625
36056,120.3
36056,121.7
36056,120.3
36056,122.95
36057,122.9
36057,122.4
36058,135.475
36058,121.4
36058,122.55
36058,122.8
36060,119.5
36060,126.2
36060,41.5
36061,119.9
36061,118.175
36061,122.9
36061,120.9
36062,120.7
36062,118.725
36062,122.8
36064,122.9
36065,127.45
36065,125.925
36065,123.0
36067,132.05
36067,118.775
36067,122.7
36068,122.9
36069,118.125
36069,122.3
36070,127.8
36070,118.775
36070,122.8
36073,124.5
36073,119.775
36073,122.8
36077,122.9
36078,127.25
36078,123.05
36079,122.9
36081,122.8
36082,118.25
36082,122.8
36083,119.25
36083,121.2
36083,122.6
36083,123.05
36085,119.675
36085,134.8
36085,122.8
36086,120.1
36086,125.2
36086,119.8
36086,121.3
36086,121.65
36086,119.8
36086,122.95
36088,134.45
36088,121.225
36088,133.55
36088,110.6
36088,122.7
36090,133.375
36090,133.6
36090,122.5
36090,122.8
36092,122.8
36093,122.2
36093,122.8
36097,132.425
36097,120.225
36097,122.8
36098,122.9
36099,123.8
36099,119.025
36099,123.05
36100,120.9
36100,119.275
36100,121.7
36100,123.05
36101,120.9
36101,120.625
36101,122.6
36101,122.8
36103,118.775
36103,133.6
36103,122.8
36104,128.75
36104,132.625
36104,122.4
36104,122.7
36107,124.65
36107,127.05
36107,126.325
36107,135.075
36107,122.725
36108,119.2
36108,120.025
36108,122.2
36108,122.8
36109,135.525
36109,126.75
36109,122.8
36112,132.2
36112,132.025
36112,132.025
36112,127.3
36112,121.65
36112,119.875
36112,122.95
36114,118.8
36114,118.025
36114,122.3
36114,123.0
36115,119.2
36115,126.95
36115,124.7
36115,121.6
36115,124.7
36115,122.85
36116,124.175
36116,135.875
36116,122.725
36119,128.15
36119,134.375
36119,121.75
36119,118.0
36119,119.375
36120,28.2
36120,121.05
36120,122.9
36122,108.8
36122,134.75
36122,122.25
36122,122.8
36123,109.8
36123,122.8
36124,120.525
36124,125.3
36124,122.3
36124,122.7
36125,118.025
36125,127.0
36125,122.4
36125,122.975
36126,126.0
36126,119.675
36126,122.1
36126,122.8
36127,122.8
36128,121.125
36128,120.85
36128,122.8
36129,118.325
36129,124.325
36129,122.45
36129,122.8
36131,119.925
36131,124.4
36131,122.8
36132,126.9
36132,122.8
36133,119.925
36133,134.75
36133,122.55
36133,123.05
36135,126.9
36135,119.525
36135,118.8
36135,122.7
36138,119.25
36138,120.5
36138,123.0
36140,118.375
36140,132.8
36140,122.8
36142,128.475
36142,132.475
36142,122.7
36143,122.2
36143,122.8
36144,128.32
36144,118.175
36144,127.35
36144,42.0
36144,122.72
36146,132.3
36146,122.9
36147,123.85
36147,134.8
36147,122.7
36148,119.25
36148,122.8
36153,132.05
36153,115.6
36153,122.8
36154,120.4
36154,118.35
36154,122.9
36155,135.075
36155,128.35
36155,122.8
36156,148.35
36156,126.2
36156,118.05
36156,36.1
36156,49.65
36156,49.2
36157,128.5
36157,133.35
36157,125.8
36157,118.2
36157,125.8
36158,119.15
36158,119.975
36158,122.8
36159,119.0
36159,122.725
36161,132.95
36161,122.8
36162,118.325
36162,121.05
36162,109.4
36162,122.8
36163,120.475
36163,122.7
36164,132.3
36164,119.225
36164,112.5
36164,122.8
36166,133.4
36166,122.2
36166,122.8
36167,122.8
36168,122.8
36169,122.9
36170,127.5
36170,122.8
36171,122.9
36172,122.9
36173,122.9
36174,128.15
36174,122.8
36175,122.9
36176,126.1
36176,119.575
36176,123.05
36177,126.85
36177,122.8
36178,122.5
36178,122.8
36179,122.9
36180,122.8
36181,122.9
36182,123.0
36183,128.15
36183,122.7
36184,122.5
36184,122.8
36185,122.9
36186,122.4
36186,122.7
36187,122.9
36188,122.8
36189,118.425
36189,122.8
36190,123.5
36190,122.8
36191,122.8
36192,119.6
36192,122.45
36192,122.7
36193,122.9
36194,122.9
36195,122.8
36196,122.8
36197,122.9
36198,122.9
36199,128.05
36199,122.9
36199,122.45
36200,123.95
36200,122.9
36201,122.8
36202,123.95
36202,122.9
36202,122.35
36203,122.8
36204,122.8
36205,122.8
36206,122.8
36207,122.8
36209,118.175
36209,132.1
36209,122.8
36211,124.175
36211,134.45
36211,122.3
36211,122.8
36214,125.2
36214,118.375
36214,122.8
36218,118.325
36218,118.05
36218,122.9
36221,110.0
36221,127.0
36221,110.0
36221,122.7
36223,133.375
36223,135.55
36223,122.975
36225,118.325
36225,120.475
36225,122.2
36225,122.8
36226,127.75
36226,122.8
36227,133.4
36227,122.2
36227,122.8
36229,120.1
36229,122.9
36230,123.8
36230,119.125
36230,122.8
36233,135.025
36233,121.325
36233,122.8
36234,124.5
36234,125.525
36234,122.8
36235,119.55
36235,122.8
36237,120.7
36237,118.6
36237,124.8
36237,119.9
36237,121.6
36237,122.2
36237,119.9
36241,124.35
36241,125.45
36241,125.45
36241,125.1
36241,120.7
36241,121.7
36241,120.7
36241,123.05
36242,119.475
36242,127.2
36242,122.25
36242,122.7
36243,118.25
36243,119.275
36243,110.4
36243,122.7
36244,124.0
36244,122.4
36244,122.7
36245,118.075
36245,127.15
36245,122.8
36246,126.625
36247,119.425
36247,124.775
36247,122.8
36248,124.2
36248,118.075
36248,121.6
36248,122.7
36249,124.5
36249,118.525
36249,122.3
36249,123.0
36252,119.75
36252,120.025
36252,121.725
36252,122.25
36252,123.075
36254,127.9
36254,119.375
36254,122.7
36255,125.95
36255,118.65
36255,122.7
36256,135.4
36256,120.025
36256,124.35
36256,123.075
36262,121.2
36262,119.425
36262,118.2
36262,122.7
36263,135.4
36263,119.025
36263,123.7
36263,122.8
36265,132.85
36265,124.925
36265,115.3
36265,123.0
36266,119.775
36266,122.15
36266,122.8
36267,120.1
36267,119.275
36267,122.8
36270,26.922
36270,119.775
36270,122.8
36271,119.175
36271,133.65
36271,122.8
36272,119.25
36272,122.8
36273,121.125
36273,124.85
36273,122.4
36273,123.0
36275,132.175
36275,124.325
36275,112.3
36275,122.8
36277,118.075
36277,134.6
36277,122.8
36280,134.0
36280,122.8
36281,132.975
36281,122.25
36281,122.8
36283,118.525
36283,134.0
36283,122.7
36286,121.0
36286,118.375
36286,122.8
36287,118.175
36287,134.6
36287,122.8
36292,118.525
36292,127.7
36292,122.8
36293,118.35
36293,132.85
36293,123.075
36294,127.2
36294,122.8
36298,124.3
36298,119.15
36298,120.1
36298,125.2
36298,121.9
36298,120.1
36298,122.95
36299,132.8
36299,120.6
36299,112.9
36299,123.0
36300,125.4
36300,118.075
36300,122.7
36303,124.075
36303,118.325
36303,122.25
36303,122.725
36304,133.925
