id,airport_ref,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
269451,6834,30.0,30.0,CONC-G,0,0,H1,,,,,,,,,,,
265096,6835,40.0,40.0,CONC,1,0,H1,,,,,,,,,,,
269452,6836,40.0,40.0,CONC,1,0,H1,,,,,,,,,,,
248198,6837,3210.0,80.0,TURF,0,0,15,,,,,,33,,,,,
269453,6838,100.0,100.0,TURF,0,0,H1,,,,,,,,,,,
269454,6839,60.0,60.0,CONC,1,0,H1,,,,,,,,,,,
269455,6840,75.0,75.0,ASPH-CONC-G,0,0,H1,,,,,,,,,,,
347923,347917,50.0,50.0,ASP,1,0,H1,,,,,,,,,,,
252094,6841,2000.0,100.0,TURF,0,0,09,,,,,,27,,,,,500.0
255593,6842,2200.0,90.0,TURF,0,0,17,,,,,,35,,,,,
252203,6843,2600.0,50.0,TURF,0,0,11,,,,,,29,,,,,
269456,6843,75.0,75.0,TURF,0,0,H1,,,,,,,,,,,
269457,6844,70.0,70.0,ASPH,0,0,H1,,,,,,,,,,,
269458,6845,120.0,120.0,ASPH,0,0,H1,,,,,,,,,,,
251648,6846,2319.0,100.0,TURF,0,0,06,40.1412,-77.8655,,,320.0,24,40.146,-77.86,,,895.0
246531,6847,2940.0,45.0,TURF-G,0,0,09,,,,,,27,,,,,
252110,6848,1700.0,40.0,TURF-G,0,0,17,,,,,240.0,35,,,,,120.0
249408,6849,1500.0,50.0,TURF,0,0,15,,,,,,33,,,,,
248774,6851,1700.0,90.0,TURF,0,0,17,,,,,,35,,,,,
257314,6852,2075.0,50.0,TURF,0,0,15,,,,,,33,,,,,
242390,6853,3950.0,50.0,ASPH-P,0,0,14,37.038,-110.321,,149.0,,32,37.0287,-110.314,,,
255388,6854,6160.0,52.0,DIRT-G,0,0,03,37.4048,-105.56,7696.0,41.0,,21,37.4175,-105.546,7720.0,221.0,
253174,6855,2000.0,40.0,TURF,0,0,18,,,,,,36,,,,,
269459,6856,80.0,80.0,CONC,0,0,H1,,,,,,,,,,,
269460,6857,40.0,40.0,CONC,0,0,H1,,,2220.0,,,,,,,,
249811,6858,1800.0,60.0,TURF,0,0,E,,,,,,W,,,,,
264540,45907,1700.0,50.0,TURF-GRVL,0,0,09,,,,,,27,,,,292.2,
249655,6859,2600.0,100.0,TURF,0,0,01,,,,,,19,,,,,
252823,6860,3280.0,200.0,TURF-G,1,0,17,46.3084,-95.4423,1440.0,,,35,46.2996,-95.4423,1455.0,,
264063,45272,2000.0,40.0,GRVL,0,0,02,,,,,,20,,,,,
265097,6861,1600.0,75.0,ASPH,0,0,H1,,,,,,,,,,,
265098,6861,1600.0,75.0,ASPH,0,0,H2,,,,,,,,,,,
265099,6861,1600.0,75.0,ASPH,0,0,H3,,,,,,,,,,,
265100,6861,1600.0,75.0,ASPH,0,0,H4,,,,,,,,,,,
265101,6861,1600.0,75.0,ASPH,0,0,H5,,,,,,,,,,,
265102,6861,1600.0,75.0,ASPH,0,0,H6,,,,,,,,,,,
265103,6861,1600.0,75.0,TURF,0,0,H7,,,,,,,,,,,
257167,6862,2900.0,125.0,TURF,1,0,16,,,,,,34,,,,,
265104,6863,80.0,80.0,CONC,1,0,H1,,,,,,,,,,,
257162,6864,15000.0,4000.0,WATER-E,0,0,02,,,,,,20,,,,,
265105,6865,20.0,20.0,CONC,0,0,H1,,,,,,,,,,,
265106,6866,46.0,46.0,CONC,1,0,H1,,,,,,,,,,,
249380,6867,4500.0,75.0,TURF,0,0,17,,,,,,35,,,,,
245598,6868,7003.0,150.0,ASPH,1,0,09,26.9081,-80.3392,28.0,90.0,241.0,27,26.9082,-80.3177,28.0,270.0,241.0
255035,6869,3400.0,120.0,TURF,0,0,18,,,,,,36,,,,,
265107,6870,200.0,100.0,TURF,0,0,H1,,,,,,,,,,,
265108,6871,300.0,300.0,TURF,0,0,H1,,,,,,,,,,,
247546,6872,16000.0,3500.0,WATER,0,0,E,,,,,,W,,,,,
246797,6873,1750.0,100.0,TURF,0,0,09,,,,,,27,,,,,
251133,6874,2200.0,80.0,GRVL-DIRT,0,0,09,,,,,,27,,,,,
251807,6875,2580.0,70.0,TURF,0,0,09,,,,,,27,,,,,
257009,6876,1600.0,75.0,TURF,0,0,N,,,,,,S,,,,,
253637,6877,2600.0,70.0,TURF,0,0,18,,,,,,36,,,,,
265109,6878,25.0,25.0,TURF,0,0,H1,,,,,,,,,,,
265110,6879,60.0,60.0,CONC,0,0,H1,,,,,,,,,,,
265111,6880,39.0,39.0,CONC,0,0,H1,,,,,,,,,,,
265112,6881,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
265113,6882,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
265114,6883,15.0,15.0,ASPH,0,0,H1,,,,,,,,,,,
265115,6884,60.0,60.0,CONC,1,0,H1,,,,,,,,,,,
265117,6885,45.0,45.0,CONC,0,0,H1,,,,,,,,,,,
265116,6885,45.0,45.0,ASPH,0,0,H2,,,,,,,,,,,
240540,6886,1500.0,60.0,TURF,0,0,12,47.653,-92.4193,,120.6,,30,47.6509,-92.414,,,
243386,6887,3000.0,30.0,ASPH,1,0,15,39.2353,-94.8064,,156.6,,33,39.2278,-94.8022,,,
258123,6888,2200.0,60.0,TURF,0,0,E,,,,,,W,,,,,
247424,6889,2811.0,60.0,ASPH-G,1,0,08,41.4302,-74.3961,503.0,62.0,563.0,26,41.4337,-74.387,521.0,242.0,
258046,6890,2600.0,90.0,TURF,0,0,09,,,,,,27,,,,,500.0
252568,6891,2800.0,50.0,TURF,0,0,08,,,,,,26,,,,,
269461,6892,130.0,95.0,CONC,0,0,H1,,,,,,,,,,,
256168,6893,1900.0,150.0,TURF,0,0,17,,,,,,35,,,,,
255352,6895,2000.0,75.0,TURF,0,0,15,,,,,,33,,,,,
269462,6896,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
254320,6897,2400.0,100.0,TURF,0,0,09,,,,,100.0,27,,,,,
253246,6898,2256.0,45.0,TURF-F,0,0,09,,,,,,27,,,,,48.0
269463,6899,300.0,100.0,TURF,0,0,H1,,,,,,,,,,,
253145,6900,1000.0,80.0,GRAVEL,0,0,N,,,,,,S,,,,,
246803,6901,2965.0,100.0,TURF-G,0,0,08,,,,,,26,,,,,
264638,45764,15.0,15.0,CONC,0,0,H1,,,,,,,,,,,
269464,45764,80.0,80.0,ASPH,0,0,H2,,,,,,,,,,,
248184,6903,2480.0,30.0,ASPH-G,1,0,15,,,,,,33,,,,,
257773,6904,2400.0,75.0,TURF,0,0,17,,,,,,35,,,,,
254861,6905,1900.0,15.0,GRAVEL,0,0,N,,,,,,S,,,,,
245133,6906,3500.0,50.0,ASPH,0,0,08,30.3123,-95.0308,,83.9,,26,30.3131,-95.0229,,,
256454,6907,2000.0,50.0,TURF-F,0,0,05,,,,,,23,,,,,
340869,340868,3129.0,75.0,Turf,0,0,13,30.8629,-100.206,2165.0,,,31,30.8571,-100.198,2152.0,,
255358,6909,1680.0,60.0,TURF,0,0,01,,,,,,19,,,,,
251046,6910,2000.0,100.0,TURF-G,0,0,05,,,,,,23,,,,,
269465,6911,60.0,40.0,ASPH,0,0,H1,,,,,,,,,,,
257201,15372,2845.0,30.0,ASPH-G,1,0,09,46.9263,-122.558,,,528.0,27,46.9236,-122.548,,273.9,64.0
254934,6913,1750.0,100.0,TURF,0,0,16,,,,,,34,,,,,
252720,6914,2997.0,60.0,ASPH-G,1,0,14,45.8332,-96.1636,1055.0,,,32,45.8262,-96.1574,1068.0,,
265118,6915,6000.0,1200.0,TURF,0,0,H1,,,,,,,,,,,
252802,6916,3000.0,60.0,TURF,0,0,11,,,,,,29,,,,,
246800,6918,3186.0,100.0,TURF-F,0,0,16,44.4518,-68.5728,363.0,,,34,44.4442,-68.5666,322.0,,
265119,6919,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
257130,6920,2220.0,50.0,ASPH,1,0,16,,,100.0,,,34,,,100.0,,
254680,6921,3100.0,75.0,TURF,0,0,02,,,,,,20,,,,,
249201,6923,2244.0,65.0,TURF-G,1,0,18,43.0676,-82.724,770.0,177.0,,36,43.0614,-82.7236,770.0,357.0,1000.0
245843,6924,4500.0,70.0,ASPH,1,0,04,25.3207,-80.2792,,40.0,,22,25.3301,-80.2704,,,500.0
265120,6926,67.0,65.0,ASPH,0,0,H1,,,,,,,,,,,
248801,6927,1700.0,80.0,TURF,0,0,09,,,,,,27,,,,,
269466,6928,15000.0,4000.0,WATER,0,0,NE,,,,,,SW,,,,,
251119,6929,3000.0,75.0,TURF-DIRT,0,0,NW,,,,,,SE,,,,,
265121,6930,60.0,60.0,CONC,1,0,H1,,,,,,,,,,,
247283,6931,1860.0,80.0,TURF,0,0,N,,,,,,S,,,,,
250306,6932,3700.0,60.0,CONC-E,1,0,15,41.1164,-98.0533,1715.0,,,33,41.1067,-98.0494,1716.0,,
254334,6933,2000.0,45.0,TURF,0,0,18,,,,,,36,,,,,
251732,6934,2000.0,100.0,TURF,0,0,11,,,,,,29,,,,,
265122,6935,30.0,15.0,CONC,0,0,H1,,,,,,,,,,,
265123,6936,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
265124,6937,120.0,60.0,TURF,0,0,H1,,,,,,,,,,,
251186,6938,1000.0,70.0,TURF,0,0,17,,,,,,35,,,,,
265125,6939,900.0,200.0,TURF,0,0,H1,,,,,,,,,,,
249456,6940,2904.0,100.0,TURF,0,0,09,,,,,,27,,,,,
255461,6941,2600.0,50.0,TURF,0,0,E,,,,,,W,,,,,
251479,6942,2700.0,40.0,TURF-GRVL-F,0,0,17,,,,,,35,,,,,
243729,6943,13500.0,300.0,CONC-G,1,0,10,48.4303,-106.552,2757.0,120.0,,28,48.4118,-106.504,2748.0,300.0,
254978,6944,2200.0,100.0,TURF-F,0,0,16,,,,,370.0,34,,,,,100.0
246722,6945,2000.0,50.0,TURF,0,0,08,,,,,,26,,,,,
251305,6946,2500.0,200.0,WATER,0,0,05W,,,,,,23W,,,,,
251306,6946,2500.0,200.0,WATER,0,0,17W,,,,,,35W,,,,,
269467,6947,45.0,45.0,ASPH,0,0,H1,,,,,,,,,,,
269468,6948,50.0,50.0,ASPH,1,0,H1,,,,,,,,,,,
269469,6949,30.0,30.0,CONC,0,0,H1,,,,,,,,,,,
255599,6950,2400.0,80.0,TURF,0,0,17,,,,,,35,,,,,
250148,6951,1200.0,100.0,TURF,0,0,17,,,,,,35,,,,,
264527,45747,1600.0,100.0,TURF,0,0,09,,,,,,27,,,,,
349113,349103,45.0,45.0,CON,1,0,H1,,,,,,,,,,,
253663,6953,2200.0,125.0,TURF,1,1,06,,,,,,24,,,,,
269470,6953,200.0,200.0,CONC-TURF,1,0,H1,,,,,,H1,,,,,
245010,6954,5000.0,100.0,ASPH,0,0,13,27.7258,-97.5175,39.0,134.0,,31,27.7164,-97.5064,,,
246384,6955,1800.0,75.0,TURF,0,0,07,,,,,,25,,,,,200.0
258085,6956,2500.0,75.0,TURF,1,0,17,,,,,,35,,,,,
269471,6957,400.0,50.0,TURF,0,0,H1,,,,,,,,,,,
246375,6958,1600.0,50.0,TURF,0,0,16,,,,,,34,,,,,
246408,6959,526.0,20.0,TURF,0,0,05,,,,,,23,,,,,
246409,6959,595.0,20.0,TURF,0,0,14,,,,,,32,,,,,
269472,6960,53.0,53.0,CONC,0,0,H1,,,,,,,,,,,
249465,6961,1500.0,50.0,TURF,0,0,09,,,,,,27,,,,,
346212,346208,2200.0,50.0,Turf,0,0,13,,,,,,31,,,,,
341554,341553,37.0,37.0,CON,0,0,H1,,,,,,-,,,,,
269473,6962,30.0,30.0,CONC,0,0,H1,,,,,,,,,,,
250120,6963,2850.0,150.0,TURF-G,0,0,16,46.9595,-93.5993,,,,34,46.9521,-93.5956,,,
264053,45248,1200.0,80.0,GRVL,0,0,01,,,,,,19,,,,,
332753,332752,4000.0,200.0,Water,0,0,9W,,,,,,27W,,,,,
265126,6964,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
265127,6965,42.0,42.0,CONC,0,0,H1,,,,,,,,,,,
256187,6966,1935.0,100.0,TURF-G,1,0,14,44.0017,-69.89,56.0,,417.0,32,43.9983,-69.8843,57.0,,143.0
265128,6967,60.0,60.0,ASPH,0,0,H1,,,,,,,,,,,
256508,6968,2000.0,50.0,DIRT,0,0,E,,,,,,W,,,,,
264245,45316,50.0,50.0,CONC,1,0,H1,,,,,,,,,,334.0,
251459,6969,2600.0,75.0,TURF,0,0,09,,,,,,27,,,,,
247428,6970,4700.0,1400.0,WATER,0,0,01,,,,,,19,,,,,
247914,6971,2584.0,80.0,TURF-F,0,0,17,,,,,250.0,35,,,,,275.0
253784,6972,3390.0,75.0,TURF,0,0,09,,,,,,27,,,,,
256091,6973,4138.0,104.0,TURF,0,0,18,,,,,,36,,,,,
249206,6974,2500.0,100.0,TURF,0,0,03,,,,,,21,,,,,
269474,6975,60.0,56.0,ASPH-G,0,0,H1,,,,,,,,,,,
247944,6976,5000.0,150.0,TURF,1,0,03,,,,,,21,,,,,
247959,6977,2500.0,60.0,GRAVEL,0,0,NW,,,,,,SE,,,,,
265129,6978,30.0,30.0,CONC,0,0,H1,,,,,,,,,,,
256801,6979,2200.0,75.0,TURF,0,0,09,,,,,,27,,,,,
264168,45416,5000.0,1600.0,WATER,0,0,13W,,,,,,31W,,,,,
252718,6980,1320.0,70.0,TURF,0,0,18,,,,,,36,,,,,
249801,6981,2700.0,99.0,GRAVEL,1,0,17,,,,,,35,,,,,
251916,6982,2500.0,60.0,TURF-G,0,0,09,,,,,,27,,,,,
265130,6983,30.0,15.0,TURF,0,0,H1,,,,,,,,,,,
253307,6984,2190.0,100.0,TURF-G,0,0,18,,,,,,36,,,,,
250625,6985,2000.0,60.0,TURF,0,0,18,,,,,,36,,,,,
248052,6986,1000.0,18.0,ASPH,0,0,04,,,,,,22,,,,,
265131,6987,45.0,45.0,MATS,1,0,H1,,,,,,,,,,,
251307,6988,2300.0,90.0,TURF-F,0,0,13,,,,,,31,,,,,
265132,6989,60.0,60.0,ROOF-TOP,1,0,H1,,,,,,,,,,,
255433,6990,11088.0,6000.0,WATER,0,0,18,,,,,,36,,,,,
254746,6991,2640.0,50.0,TURF,0,0,03,,,,,,21,,,,,
254747,6991,2140.0,48.0,TURF,0,0,18,,,,,,36,,,,,
240690,6992,3725.0,50.0,ASPH-TURF,1,0,07,34.6605,-89.8742,,70.0,,25,34.664,-89.8625,,,
249901,6993,2600.0,80.0,DIRT,0,0,07,,,,,,25,,,,,
252026,6994,2635.0,120.0,TURF-G,1,0,07,,,,,275.0,25,,,,,600.0
252690,6995,3200.0,50.0,TURF,0,0,18,,,,,350.0,36,,,,190.0,
256033,6996,1300.0,75.0,TURF,0,0,17,,,,,,35,,,,,
255528,6997,3000.0,100.0,TURF-G,1,0,11,,,,,,29,,,,,
269475,6998,80.0,80.0,CONC,1,0,H1,,,,,,,,,,,
269476,6999,90.0,90.0,ASPH,0,0,H1,,,,,,,,,,,
345571,345570,1400.0,40.0,Turf,0,0,2,,,,,,20,,,,,
247873,7000,550.0,60.0,TURF,0,0,01,,,,,,19,,,,,
247874,7000,500.0,40.0,TURF,0,0,10,,,,,,28,,,,,
251440,7001,3000.0,50.0,TURF,0,0,E,,,,,,W,,,,,
248523,7002,1800.0,50.0,TURF,1,0,08,,,,,,26,,,,,
327862,327859,1029.0,40.0,Turf,0,0,18,,,,,,36,,,,,
255790,7003,2800.0,20.0,GRVL,0,0,18,,,,,,36,,,,,
269477,7004,200.0,150.0,TURF,0,0,H1,,,,,,,,,,,
269478,7005,50.0,50.0,ASPH,0,0,H1,,,,,,,,,,,
255617,7006,2129.0,30.0,ASPH-P,1,0,11,41.4899,-71.6245,130.0,,,29,41.4891,-71.6168,127.0,,130.0
345366,345365,42.0,42.0,CON,0,0,H1,,,,,,,,,,,
269479,7007,200.0,100.0,TURF,0,0,H1,,,,,,,,,,,
241351,7008,3100.0,50.0,ASPH,0,0,16,29.9802,-98.7448,,166.0,,34,29.9719,-98.7425,,,
343407,343404,2015.0,75.0,CON,0,0,4,,,,,,22,,,,,
257722,7010,2100.0,30.0,TURF,1,0,09,,,,,,27,,,,,
257723,7010,1800.0,100.0,TURF,0,0,18,,,,,,36,,,,,
249615,7011,3600.0,50.0,DIRT-F,0,0,01,,,,,,19,,,,,
248952,7012,1800.0,50.0,TURF,0,0,09,,,,,,27,,,,,
269480,7013,100.0,100.0,CONC,0,0,H1,,,,,,,,,,,
251207,7015,2350.0,100.0,TURF,0,0,03,,,,,,21,,,,,
329059,329058,22.0,24.0,Deck,0,0,H1,,,,,,H1,,,,,
264097,45270,1300.0,60.0,TURF,0,0,06,,,,,,24,,,,,
265133,7016,135.0,100.0,ASPH,0,0,H1,,,,,,,,,,,
246691,7017,2350.0,80.0,DIRT,0,0,06,,,,,,24,,,,,
265134,7018,65.0,65.0,ASPH,1,0,H1,,,,,,,,,,,
241029,7019,3000.0,50.0,ASPH-F,0,0,01,39.11,-121.059,2240.0,26.0,,19,39.1175,-121.054,2310.0,,
269481,45317,50.0,50.0,CONC,1,0,H2,,,,,,,,,,,
256087,7020,3250.0,65.0,TURF,0,0,09,,,,,,27,,,,,
240175,7021,4800.0,50.0,ASPH-E,1,0,18,27.2522,-81.4131,,180.0,,36,27.2389,-81.4131,,,
252936,7022,2649.0,100.0,TURF,0,0,18,,,,,,36,,,,,
250951,7023,3000.0,150.0,TURF,0,0,09,,,,,500.0,27,,,,,
256213,7024,2400.0,70.0,TURF,0,0,09,,,,,,27,,,,,
253584,7025,5000.0,1000.0,WATER,0,0,05,,,,,,23,,,,,
253585,7025,5000.0,1000.0,WATER,0,0,08,,,,,,26,,,,,
255318,7026,2700.0,80.0,ASPH-TURF,0,0,09,,,,,,27,,,,,
248783,7027,2300.0,100.0,TURF,0,0,09,,,,,,27,,,,,
253215,7028,1600.0,100.0,TURF,0,0,E,,,,,,W,,,,,
265135,7029,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
249554,7030,2200.0,70.0,TURF,1,0,09,,,,,,27,,,,,
249555,7030,2200.0,50.0,TURF,0,0,18,,,,,,36,,,,,
265136,7031,39.0,31.0,CONC,0,0,H1,,,,,,,,,,,
255422,7032,2500.0,60.0,TURF,0,0,17,,,,,,35,,,,,
265137,7033,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
265138,7034,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
248621,7035,2300.0,80.0,TURF,0,0,17,,,,,,35,,,,,
265139,7036,40.0,40.0,CONC,1,0,H1,,,,,,,,,,,
254362,7037,1700.0,50.0,TURF,0,0,09,,,,,,27,,,,,
254363,7037,2000.0,100.0,TURF,0,0,15,,,,,,33,,,,,
251828,7038,2000.0,100.0,TURF,0,0,04,,,,,,22,,,,,
265140,7039,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
256564,7041,1320.0,50.0,TURF,0,0,E,,,,,,W,,,,,
252352,7042,1863.0,75.0,TURF-F,0,0,02,,,,,,20,,,,,
254270,7043,2400.0,80.0,TURF,0,0,16,,,,,,34,,,,,
247511,7044,2500.0,50.0,TURF,0,0,18,,,,,,36,,,,,
269482,7045,100.0,100.0,TURF,0,0,H1,,,,,,,,,,,
324844,324843,1800.0,35.0,Turf,0,0,9,,,,,,27,,,,,
324845,324843,24.0,24.0,CON,0,0,H1,,,,,,H1,,,,,
324846,324843,24.0,24.0,CON,0,0,H2,,,,,,H2,,,,,
269483,7046,100.0,100.0,ASPH,0,0,H1,,,,,,,,,,,
249387,7047,2500.0,50.0,TURF,0,0,01,,,,,,19,,,,,
269484,7048,50.0,50.0,TURF,0,0,H1,,,,,,,,,,,
247110,7049,2300.0,200.0,TURF,0,0,06,,,,,,24,,,,,
253546,7051,1765.0,150.0,TURF-P,0,0,16,48.8433,-117.284,2621.0,,,34,48.8385,-117.284,2603.0,,
246461,14580,2400.0,40.0,TURF-P,0,0,17,,,,,,35,,,,,
253777,7052,2815.0,45.0,TURF-F,0,0,16,,,,,,34,,,,,
269485,7053,80.0,80.0,CONC,0,0,H1,,,,,,,,,,,
244478,7054,4200.0,42.0,ASPH,0,0,09,29.4824,-103.171,,90.0,,27,29.4824,-103.158,,,
258106,7055,2340.0,120.0,TURF,0,0,10,,,,,,28,,,,,
258107,7055,1220.0,120.0,TURF,0,0,14,,,,,,32,,,,,
258108,7055,5200.0,120.0,TURF,0,0,E,,,,,,W,,,,,
255807,7056,1100.0,50.0,TURF,0,0,05,,,,,,23,,,,,
269486,7057,96.0,60.0,CONC,1,0,H1,,,,,,,,,,,
265141,7058,60.0,60.0,ASPH-G,0,0,H1,,,,,,,,,,,
269487,7059,60.0,60.0,CONC,0,0,H1,,,,,,,,,,,
248295,7060,2500.0,100.0,TURF,0,0,N,,,,,,S,,,,,
269488,7061,90.0,90.0,CONC,0,0,H1,,,,,,,,,,,
256247,7062,8000.0,500.0,WATER,0,0,17,,,,,,35,,,,,
325324,325323,2539.0,100.0,Turf,0,0,18,,,,,,36,,,,,
247079,7063,2541.0,55.0,GRVL-F,1,0,07,61.9346,-162.907,305.0,91.0,,25,61.9345,-162.892,288.0,271.0,47.0
251693,7064,1050.0,70.0,TURF-G,0,0,08,,,,,,26,,,,220.6,250.0
255835,7065,3000.0,2000.0,WATER,0,0,06W,,,,,,24W,,,,,
255836,7065,2200.0,50.0,GRAVEL,0,0,08,,,,,200.0,26,,,,,
264070,45273,1000.0,150.0,TURF-DIRT,0,0,03,,,,,,21,,,,,
248626,7066,900.0,100.0,TURF,0,0,14,,,,,,32,,,,,
255362,7067,1550.0,120.0,TURF,0,0,02,,,,,,20,,,,,
253702,7068,1700.0,60.0,DIRT,0,0,11,,,,,,29,,,,,
252197,7069,2400.0,75.0,GRVL,1,0,06,,,,,,24,,,,,
325125,7070,150.0,150.0,GVL,0,0,H1,,,,,,H1,,,,,
253648,7071,2000.0,30.0,GRVL,0,0,17,,,,,,35,,,,,
265142,7072,90.0,90.0,ASPH,0,0,H1,,,,,,,,,,,
257351,7073,2640.0,70.0,TURF,0,0,17,,,,,,35,,,,,
265143,7074,24.0,21.0,CONC,0,0,H1,,,,,,,,,,,
265144,7075,24.0,24.0,CONC,0,0,H1,,,,,,,,,,,
265145,7076,30.0,30.0,CONC,0,0,H1,,,,,,,,,,,
251222,7077,2200.0,100.0,TURF,0,0,15,,,,,,33,,,,,
265146,7078,49.0,49.0,ASPH,0,0,H1,,,,,,,,,,,
265147,7079,30.0,30.0,CONC,0,0,H1,,,,,,,,,,,
265148,7080,55.0,55.0,ASPH,0,0,H1,,,,,,,,,,,
248305,7081,2200.0,50.0,TURF,0,0,09,,,,,,27,,,,,
265149,7082,60.0,60.0,ASPH,1,0,H1,,,,,,,,,,,
254331,7084,2800.0,60.0,TURF-GRVL,0,0,18,,,,,,36,,,,,
249878,7085,2000.0,50.0,TURF,0,0,E,,,,,,W,,,,,
265150,7086,11.0,11.0,ASPH,0,0,H1,,,,,,,,,,,
265151,7087,42.0,42.0,CONC,0,0,H1,,,,,,,,,,,
265152,7088,20.0,20.0,CONC,0,0,H1,,,,,,,,,,,
251481,7089,2200.0,50.0,TURF,0,0,18,,,,,,36,,,,,300.0
265153,7090,30.0,30.0,CONC,0,0,H1,,,,,,,,,,,
265154,7091,10.0,10.0,ASPH,0,0,H1,,,,,,,,,,,
265155,7092,40.0,40.0,MATS,1,0,H1,,,,,,,,,,,
255109,7093,2000.0,40.0,DIRT,0,0,03,,,,,,21,,,,,
255110,7093,3250.0,50.0,DIRT,0,0,14,,,,,,32,,,,,
255111,7093,2500.0,75.0,DIRT,0,0,16,,,,,,34,,,,,
240292,7094,1500.0,100.0,GRVL,0,0,12,33.7794,-113.644,,131.0,,30,33.7767,-113.64,,,
240293,7094,3500.0,100.0,ASPH,0,0,17,33.7828,-113.641,,183.0,,35,33.7733,-113.642,,,
248438,7095,2900.0,130.0,TURF,0,0,01,,,,,,19,,,,,
253973,7096,1400.0,60.0,ASPH-DIRT,0,0,17,,,,,675.0,35,,,,,563.0
265156,7097,40.0,45.0,CONC,0,0,H1,,,,,,,,,,,
265157,7097,40.0,45.0,CONC,0,0,H2,,,,,,,,,,,
265158,7097,40.0,45.0,CONC,0,0,H3,,,,,,,,,,,
265159,7098,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
255100,7099,1730.0,30.0,TURF-F,0,0,01,44.7615,-68.7671,,348.0,,19,44.7662,-68.7685,,168.0,
254852,7100,2575.0,30.0,ASPH-E,0,0,04,,,,,,22,,,,,
257597,7101,2375.0,35.0,ASPH-TRTD-P,1,0,02,39.4847,-94.7818,,19.0,,20,39.4909,-94.7792,,199.0,
255168,7102,2640.0,100.0,TURF-G,0,0,09,41.7709,-88.7084,760.0,,,27,41.7709,-88.6987,755.0,,
248990,7103,3800.0,100.0,TURF-G,1,0,18,43.5816,-85.2806,960.0,180.0,573.0,36,43.5712,-85.2806,960.0,,
257174,7104,3980.0,200.0,TURF-G,1,0,18,41.5273,-89.1329,727.0,,300.0,36,41.5164,-89.1324,715.0,,80.0
246710,7105,2831.0,180.0,TURF-G,1,0,18,41.5234,-88.6051,640.0,,380.0,36,41.5156,-88.6051,640.0,,250.0
265160,7107,86.0,86.0,CONC,1,0,H1,,,,,,,,,,,
312186,7108,2482.0,30.0,asphalt,0,1,08,34.9887,-120.462,190.0,94.0,,26,34.9882,-120.454,190.0,274.0,
265161,7109,45.0,45.0,CONC,1,0,H1,,,,,,,,,,,
252332,7110,2100.0,20.0,ASPH,0,0,10,,,,,,28,,,,,
255357,7111,3600.0,50.0,TREATED,0,0,06,,,,,,24,,,,,
250486,7112,1400.0,30.0,ASPH,0,0,11,,,,,,29,,,,,
249639,7113,2400.0,40.0,ASPH,0,0,04,,,,,,22,,,,,
265162,7114,85.0,85.0,CONC,0,0,H1,,,,,,,,,,,
253880,7115,2250.0,50.0,DIRT,0,0,12,,,,,,30,,,,,
241917,7116,3300.0,60.0,ASPH,0,0,16,35.5994,-120.339,,173.0,,34,35.5903,-120.338,,,
265163,7117,50.0,50.0,CONC,1,0,H1,,,,,,,,,,,
265164,7118,45.0,45.0,MATS,1,0,H1,,,,,,,,,,,
256348,7119,2500.0,50.0,TURF-P,0,0,08,,,,,,26,,,,,
256349,7119,5000.0,100.0,TURF-F,0,0,17,,,,,,35,,,,,
265165,7121,25.0,25.0,MATS,1,0,H1,,,,,,,,,,,
257141,7122,4500.0,70.0,GRVL,0,0,04,,,,,,22,,,,,
265166,7123,40.0,40.0,CONC,1,0,H1,,,,,,,,,,,
254880,7124,956.0,300.0,TURF-G,0,0,06,,,,,,24,,,,,
265167,7125,50.0,50.0,CONC-G,1,0,H1,,,,,,,,,,,
265168,7126,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
254718,7127,3720.0,75.0,DIRT,0,0,17,,,,,,35,,,,,
249754,7128,3360.0,100.0,DIRT,0,0,07,,,,,,25,,,,,
249755,7128,2040.0,100.0,DIRT,0,0,16,,,,,,34,,,,,
265169,7129,113.0,55.0,CONC,0,0,H1,,,,,,,,,,,
249475,7130,1800.0,50.0,DIRT,0,0,05,,,,,,23,,,,,
249476,7130,2400.0,50.0,DIRT,0,0,09,,,,,,27,,,,,
265170,7131,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
265171,7132,58.0,58.0,CONC,0,0,H1,,,,,,,,,,,
252760,7133,1900.0,70.0,DIRT,0,0,09,,,,,200.0,27,,,,,
265172,7134,65.0,65.0,CONC,0,0,H1,,,,,,,,,,,
254152,7135,3500.0,80.0,TURF,0,0,06,,,,,,24,,,,,800.0
